player_name,team_name,shots,goals,mean_distance,mean_angle,mean_xg,box_share,central_share,big_chance_share,header_share,penalty_share,first_touch_share,goal_rate,cluster,pc1,pc2
Danny Welbeck,Brighton,38,10,14.595637775664132,0.40424402503937557,0.5043656796454637,0.7631578947368421,0.9736842105263158,0.39473684210526316,0.21052631578947367,0.07894736842105263,0.6052631578947368,0.2631578947368421,2,3.602502531788567,-1.5659107257132499
Tolu Arokodare,Wolves,37,2,13.45143836784823,0.4094872101009514,0.349515176584554,0.8378378378378378,0.972972972972973,0.21621621621621623,0.5675675675675675,0.02702702702702703,0.7567567567567568,0.05405405405405406,2,2.376911371327831,2.2835462560211526
Dango Ouattara,Brentford,35,5,14.673420299604482,0.5905818151796155,0.3873690709625799,0.8571428571428571,0.9714285714285714,0.37142857142857144,0.34285714285714286,0.0,0.6857142857142857,0.14285714285714285,2,2.524465390312559,0.6752040990964778
Ismaïla Sarr,Crystal Palace,34,7,15.127301291888932,0.5754168940477197,0.4961370240158822,0.7941176470588235,0.8823529411764706,0.38235294117647056,0.08823529411764706,0.058823529411764705,0.4117647058823529,0.20588235294117646,2,2.2456084388643873,-2.1753220397801916
Bruno Guimarães,Newcastle,32,9,19.336041959236514,0.5192985064951462,0.4189061853837644,0.5,0.84375,0.25,0.15625,0.0625,0.46875,0.28125,2,0.8935675505896382,-1.654711504426298
Callum Wilson,West Ham,32,5,12.610930745352931,0.6272557159026001,0.44779320002266315,0.875,0.875,0.28125,0.25,0.0,0.5625,0.15625,2,2.162164660215729,-0.1520324205218698
Thierno Barry,Everton,32,6,11.073934985070311,0.6579793751727399,0.39724753976416716,0.96875,0.9375,0.4375,0.34375,0.0,0.78125,0.1875,2,3.590356271748159,0.3375927472055822
Diego Gómez,Brighton,31,5,18.041935259872858,0.48459751365006953,0.42472330175177125,0.5806451612903226,0.967741935483871,0.25806451612903225,0.0967741935483871,0.0,0.6774193548387096,0.16129032258064516,2,1.1147709831682626,0.47077662876700005
Nick Woltemade,Newcastle,31,8,12.822674855607316,0.37084173301077195,0.514108398613906,0.9032258064516129,1.0,0.3548387096774194,0.41935483870967744,0.03225806451612903,0.7741935483870968,0.25806451612903225,2,4.502375187974375,0.17912467112061745
Zian Flemming,Burnley,31,7,15.297346437627528,0.43022959311635073,0.37045314637295407,0.7741935483870968,0.9354838709677419,0.3225806451612903,0.41935483870967744,0.06451612903225806,0.7419354838709677,0.22580645161290322,2,2.894000799335626,0.24518379274982
Junior Kroupi,Bournemouth,29,8,16.940685500497455,0.5137211922558571,0.46188710549085055,0.6896551724137931,0.9655172413793104,0.27586206896551724,0.06896551724137931,0.0,0.5172413793103449,0.27586206896551724,2,1.7580045379282712,-0.74029924502725
Beto,Everton,28,4,9.914838200260613,0.38874350020108156,0.44623577949179166,0.9642857142857143,1.0,0.35714285714285715,0.4642857142857143,0.0,0.8214285714285714,0.14285714285714285,2,4.145018234147754,1.7393714116436054
Nico O'Reilly,Man City,27,4,16.375583245355344,0.5865830348919031,0.3714280729787329,0.7407407407407407,0.8518518518518519,0.25925925925925924,0.2962962962962963,0.0,0.5185185185185185,0.14814814814814814,2,0.947829479546049,0.37480396469922594
